dataset,missing_rate,trial,method,ROC-AUC,F1,Accuracy,Log-loss,MCC,n_nodes,n_edges,n_hyperedges,n_test
Bali Bombing 2002 (proxy),0.5,3,CHESHIRE,0.9489603024574669,0.8571428571428571,0.8695652173913043,0.2930703265715558,0.7505683356701914,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Common Neighbors,0.5,0.0,0.5,10.361632918973202,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Jaccard,0.5,0.0,0.5,10.361632918973202,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Adamic–Adar,0.5,0.0,0.5,10.361632918973202,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Resource Allocation,0.5,0.0,0.5,10.361632918973202,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Preferential Attachment,0.5236294896030246,0.15384615384615385,0.5217391304347826,9.075510251799187,0.08804509063256238,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Katz,0.5,0.0,0.5,10.361632918973202,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Personalized PageRank,0.4565217391304348,0.14285714285714285,0.4782608695652174,8.450818950616917,-0.06984302957695783,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,node2vec,0.4763705103969754,0.15384615384615385,0.5217391304347826,1.7287563622494875,0.08804509063256238,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,Matrix Completion,0.5,0.0,0.5,10.361632918973202,0.0,15,24,46,23
Bali Bombing 2002 (proxy),0.5,4,CHESHIRE,0.9196597353497165,0.7804878048780488,0.8043478260869565,0.49637116952489324,0.6236095644623236,15,24,46,23
Australian Embassy Bombing 2004 (proxy),0.1,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Common Neighbors,1.0,1.0,1.0,9.999999722180686e-10,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Jaccard,1.0,1.0,1.0,9.999999722180686e-10,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Adamic–Adar,1.0,1.0,1.0,9.999999722180686e-10,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Resource Allocation,1.0,1.0,1.0,9.999999722180686e-10,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Preferential Attachment,1.0,0.8,0.75,0.2746530729170274,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Katz,1.0,1.0,1.0,0.0012406980855322327,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Personalized PageRank,1.0,0.6666666666666666,0.75,0.40631341923099495,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,node2vec,0.5,0.8,0.75,5.369244725423876,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,Matrix Completion,0.0,0.0,0.0,11.128334746246436,-1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,0,CHESHIRE,1.0,0.0,0.5,0.565309964652598,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Common Neighbors,1.0,1.0,1.0,9.999999722180686e-10,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Jaccard,1.0,0.6666666666666666,0.75,0.3465735910299727,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Adamic–Adar,1.0,1.0,1.0,0.09545929267760285,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Resource Allocation,1.0,1.0,1.0,0.1277064066914976,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Preferential Attachment,0.5,0.5,0.5,5.831488880847698,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Katz,0.5,0.0,0.25,7.276984350967432,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Personalized PageRank,0.75,0.6666666666666666,0.75,0.39434670283567413,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,node2vec,0.5,0.0,0.25,5.783393337954126,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,Matrix Completion,0.25,0.0,0.25,15.54244938503029,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,1,CHESHIRE,1.0,1.0,1.0,0.26977142995165326,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Common Neighbors,1.0,1.0,1.0,0.1732867958899863,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Jaccard,1.0,0.6666666666666666,0.75,0.2746530729170275,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Adamic–Adar,1.0,1.0,1.0,0.058146608840395485,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Resource Allocation,1.0,1.0,1.0,0.0719205188629452,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Preferential Attachment,0.375,0.0,0.25,10.636285997960714,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Katz,1.0,0.6666666666666666,0.75,0.17453368126774607,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Personalized PageRank,1.0,0.6666666666666666,0.75,0.21484879532729256,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,node2vec,0.25,0.5,0.5,10.514529678229833,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,Matrix Completion,0.5,0.4,0.25,5.922649549165122,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,2,CHESHIRE,1.0,0.0,0.5,0.4040451485753732,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Common Neighbors,0.5,0.5,0.5,10.361632926043688,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Jaccard,0.625,0.6666666666666666,0.75,5.226396848935091,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Adamic–Adar,0.625,0.6666666666666666,0.75,5.321643101516069,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Resource Allocation,0.625,0.6666666666666666,0.75,5.308522865678101,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Preferential Attachment,0.0,0.0,0.0,11.60495280243181,-1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Katz,0.375,0.0,0.25,11.68751511669333,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Personalized PageRank,0.5,0.5,0.5,5.36339583042431,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,node2vec,0.0,0.0,0.0,11.897716123073927,-1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,Matrix Completion,0.5,0.0,0.25,15.54244938503029,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,3,CHESHIRE,1.0,1.0,1.0,0.06337333724420777,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Common Neighbors,1.0,1.0,1.0,9.999999722180686e-10,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Jaccard,1.0,0.6666666666666666,0.75,0.3465735910299727,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Adamic–Adar,1.0,1.0,1.0,0.09545929267760285,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Resource Allocation,1.0,1.0,1.0,0.1277064066914976,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Preferential Attachment,0.25,0.0,0.25,10.755861605725823,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Katz,0.5,0.0,0.25,7.277009348467686,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Personalized PageRank,1.0,0.8,0.75,0.3241612218400464,0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,node2vec,0.25,0.0,0.25,10.700082106876307,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,Matrix Completion,0.5,0.0,0.25,15.54244938503029,-0.5773502691896258,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.1,4,CHESHIRE,1.0,1.0,1.0,0.23527685581827373,1.0,10,15,23,2
Australian Embassy Bombing 2004 (proxy),0.3,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Common Neighbors,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Jaccard,0.7142857142857143,0.25,0.5714285714285714,6.127388222405846,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Adamic–Adar,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Resource Allocation,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Preferential Attachment,0.520408163265306,0.36363636363636365,0.5,7.71966549436471,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Katz,0.7857142857142857,0.25,0.5714285714285714,4.976095675908822,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Personalized PageRank,0.7755102040816327,0.4444444444444444,0.6428571428571429,3.96403151492574,0.40824829046386296,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,node2vec,0.5306122448979592,0.36363636363636365,0.5,2.4785018396720466,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,Matrix Completion,0.42857142857142855,0.6,0.42857142857142855,11.841866207110343,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,0,CHESHIRE,0.9591836734693877,0.7272727272727273,0.7857142857142857,0.544298750645855,0.6324555320336759,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Common Neighbors,0.5102040816326531,0.2222222222222222,0.5,8.930910157802746,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Jaccard,0.5102040816326531,0.2222222222222222,0.5,8.980420670699884,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Adamic–Adar,0.5102040816326531,0.25,0.5714285714285714,8.908472168002072,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Resource Allocation,0.5102040816326531,0.25,0.5714285714285714,8.910361438341903,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Preferential Attachment,0.4897959183673469,0.4,0.5714285714285714,7.508600470536309,0.17407765595569785,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Katz,0.42857142857142855,0.0,0.42857142857142855,9.839632332904241,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Personalized PageRank,0.4183673469387755,0.36363636363636365,0.5,7.620633725936437,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,node2vec,0.32653061224489793,0.25,0.5714285714285714,2.9455637597802538,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,Matrix Completion,0.3673469387755102,0.0,0.42857142857142855,11.841866194989512,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,1,CHESHIRE,0.8571428571428571,0.7272727272727273,0.7857142857142857,0.6233333814221558,0.6324555320336759,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Common Neighbors,0.7142857142857143,0.4444444444444444,0.6428571428571429,6.028367196611567,0.40824829046386296,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Jaccard,0.7142857142857143,0.25,0.5714285714285714,6.106839502945003,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Adamic–Adar,0.7142857142857143,0.4444444444444444,0.6428571428571429,6.028367196611567,0.40824829046386296,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Resource Allocation,0.7142857142857143,0.4444444444444444,0.6428571428571429,6.028367196611567,0.40824829046386296,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Preferential Attachment,0.5306122448979591,0.36363636363636365,0.5,6.342260092854519,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Katz,0.6734693877551021,0.0,0.42857142857142855,7.557259374650305,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Personalized PageRank,0.6326530612244898,0.25,0.5714285714285714,4.084444561452552,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,node2vec,0.6122448979591837,0.2,0.42857142857142855,1.536039362929227,-0.17407765595569785,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,Matrix Completion,0.510204081632653,0.0,0.42857142857142855,11.841866194989512,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,2,CHESHIRE,0.7040816326530612,0.4,0.5714285714285714,1.0767663843607915,0.17407765595569785,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Common Neighbors,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Jaccard,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Adamic–Adar,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Resource Allocation,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Preferential Attachment,0.4285714285714286,0.2,0.42857142857142855,6.215967639973115,-0.17407765595569785,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Katz,0.7142857142857143,0.25,0.5714285714285714,6.077877709508706,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Personalized PageRank,0.5816326530612245,0.25,0.5714285714285714,5.3941363907634425,0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,node2vec,0.4693877551020408,0.2222222222222222,0.5,2.5846178629165815,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,Matrix Completion,0.5,0.0,0.5,10.361632918973202,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,3,CHESHIRE,0.3673469387755102,0.0,0.2857142857142857,1.2304618083907717,-0.5222329678670935,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Common Neighbors,0.5,0.2222222222222222,0.5,10.36163292099334,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Jaccard,0.4897959183673469,0.2222222222222222,0.5,10.39059471435821,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Adamic–Adar,0.5102040816326531,0.2222222222222222,0.5,9.002107892326643,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Resource Allocation,0.5102040816326531,0.2222222222222222,0.5,9.009382464136182,0.0,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Preferential Attachment,0.3571428571428571,0.0,0.42857142857142855,9.092278316674564,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Katz,0.4591836734693877,0.0,0.42857142857142855,9.988160335988178,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Personalized PageRank,0.5,0.0,0.35714285714285715,7.799018795698831,-0.40824829046386296,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,node2vec,0.4285714285714286,0.2,0.42857142857142855,3.3703581430551397,-0.17407765595569785,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,Matrix Completion,0.22448979591836737,0.0,0.35714285714285715,11.891376707815224,-0.40824829046386296,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.3,4,CHESHIRE,0.5918367346938775,0.0,0.42857142857142855,1.1988314952427828,-0.2773500981126146,10,15,23,7
Australian Embassy Bombing 2004 (proxy),0.5,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Common Neighbors,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Jaccard,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Adamic–Adar,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Resource Allocation,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Preferential Attachment,0.4583333333333333,0.0,0.4583333333333333,11.225102329982718,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Katz,0.4583333333333333,0.0,0.4583333333333333,11.225102329982718,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Personalized PageRank,0.3993055555555555,0.0,0.4583333333333333,9.39471913014078,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,node2vec,0.5138888888888888,0.45454545454545453,0.5,1.6423722379815608,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,Matrix Completion,0.4583333333333333,0.0,0.4583333333333333,11.225102329982718,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,0,CHESHIRE,0.7916666666666666,0.5555555555555556,0.6666666666666666,0.785426045194222,0.3849001794597505,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Common Neighbors,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Jaccard,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Adamic–Adar,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Resource Allocation,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Preferential Attachment,0.513888888888889,0.35294117647058826,0.5416666666666666,8.714258372579684,0.10259783520851541,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Katz,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Personalized PageRank,0.5972222222222222,0.42105263157894735,0.5416666666666666,4.791050483316279,0.09166984970282113,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,node2vec,0.4652777777777778,0.35294117647058826,0.5416666666666666,2.900511440049368,0.10259783520851541,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,Matrix Completion,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,1,CHESHIRE,0.6979166666666666,0.5,0.5833333333333334,0.6639026111598755,0.1767766952966369,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Common Neighbors,0.5868055555555555,0.15384615384615385,0.5416666666666666,7.879670092915087,0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Jaccard,0.5868055555555555,0.15384615384615385,0.5416666666666666,7.879670092915087,0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Adamic–Adar,0.5868055555555555,0.15384615384615385,0.5416666666666666,7.879670092915087,0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Resource Allocation,0.5868055555555555,0.15384615384615385,0.5416666666666666,7.879670092915087,0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Preferential Attachment,0.48611111111111116,0.13333333333333333,0.4583333333333333,8.022513416645545,-0.12598815766974242,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Katz,0.611111111111111,0.0,0.4583333333333333,8.899440851625961,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Personalized PageRank,0.5972222222222222,0.26666666666666666,0.5416666666666666,7.1630681856819605,0.12598815766974242,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,node2vec,0.5,0.25,0.5,3.102965880971711,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,Matrix Completion,0.3819444444444444,0.0,0.4583333333333333,11.225102329982718,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,2,CHESHIRE,0.5381944444444444,0.0,0.4583333333333333,1.504057220666404,-0.20851441405707474,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,3,Common Neighbors,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,3,Jaccard,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,3,Adamic–Adar,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
Australian Embassy Bombing 2004 (proxy),0.5,3,Resource Allocation,0.5,0.0,0.5,10.361632918973205,0.0,10,15,23,12
